./5-celebrity-faces-dataset/train//elton_john/httpssmediacacheakpinimgcomxfefdacfbfdeadajpg.jpg,elton_john
./5-celebrity-faces-dataset/train//elton_john/httpwwwjohnpauljonesarenacomeventimagesEltonCalendarVjpg.jpg,elton_john
./5-celebrity-faces-dataset/train//elton_john/httpftqncomymusicLxZeltonjohnjpg.jpg,elton_john
./5-celebrity-faces-dataset/train//elton_john/httpspmctvlinefileswordpresscomeltonjohnjpg.jpg,elton_john
./5-celebrity-faces-dataset/train//elton_john/httpssmediacacheakpinimgcomxfecfecaefaadfebejpg.jpg,elton_john
./5-celebrity-faces-dataset/train//elton_john/httpiamediaimdbcomimagesMMVBMTAxNDUMzUwOTdeQTJeQWpwZBbWUMDUOTAyNTIVUXCRALjpg.jpg,elton_john
./5-celebrity-faces-dataset/train//elton_john/httpmediapopsugarassetscomfilescbffewltonjpg.jpg,elton_john
./5-celebrity-faces-dataset/train//elton_john/httpwwweonlinecomresizewwweonlinecomeolimagesEntireSitersxEltonJohnJRjpg.jpg,elton_john
./5-celebrity-faces-dataset/train//elton_john/httpwwwlautdeEltonJohneltonjohnjpg.jpg,elton_john
./5-celebrity-faces-dataset/train//elton_john/httpssmediacacheakpinimgcomxfcfcbaeaeddabbjpg.jpg,elton_john
./5-celebrity-faces-dataset/train//elton_john/httpsticketmnettmenusdamabbacdaebeafdbbCUSTOMjpg.jpg,elton_john
./5-celebrity-faces-dataset/train//elton_john/httpimagesmtvcomurimgidfiledocrootvhcomsitewideflipbooksimgdailyjpgenlargefalsemattetruematteColorblackquality.jpg,elton_john
./5-celebrity-faces-dataset/train//elton_john/httpsdfrpwlycscloudfrontnetdeltonjohnjpg.jpg,elton_john
./5-celebrity-faces-dataset/train//elton_john/httpsuploadwikimediaorgwikipediacommonsthumbEltonJohninsjpgpxEltonJohninsjpg.jpg,elton_john
./5-celebrity-faces-dataset/train//elton_john/httpwwwdeadlinecomvimgnetwpcontentuploadseltonjpg.jpg,elton_john
./5-celebrity-faces-dataset/train//elton_john/httpimggalpmdstaticnetfithttpAFFwwwEgalaEfrFvarFgalFstorageFimagesFmediaFmultiuploaddufevrierFeltonjohnFfreFRFeltonjohnEjpgxqualityeltonjohnjpg.jpg,elton_john
./5-celebrity-faces-dataset/train//elton_john/httpmediacacheecpinimgcomxffeffbcefjpg.jpg,elton_john
./5-celebrity-faces-dataset/train//ben_afflek/httpsuploadwikimediaorgwikipediacommonsthumbddBenAffleckbyGageSkidmorejpgpxBenAffleckbyGageSkidmorejpg.jpg,ben_afflek
./5-celebrity-faces-dataset/train//ben_afflek/httpcsvkmeuaeccjpg.jpg,ben_afflek
./5-celebrity-faces-dataset/train//ben_afflek/httpssmediacacheakpinimgcomxeebdfdbaaajpg.jpg,ben_afflek
./5-celebrity-faces-dataset/train//ben_afflek/httpwwwfilmscoopitcgibinattoriBENAFFLECKBENAFFLECKjpg.jpg,ben_afflek
./5-celebrity-faces-dataset/train//ben_afflek/httptrwebimgacstanetcxbdddmediasnmediajpg.jpg,ben_afflek
./5-celebrity-faces-dataset/train//ben_afflek/httpwwwrumenewscomwpcontentuploadsbenafflekxpng.jpg,ben_afflek
./5-celebrity-faces-dataset/train//ben_afflek/httpssmediacacheakpinimgcomxeeedcacddeccccacfjpg.jpg,ben_afflek
./5-celebrity-faces-dataset/train//ben_afflek/httpssmediacacheakpinimgcomxedaedabcbefbcbabbjpg.jpg,ben_afflek
./5-celebrity-faces-dataset/train//ben_afflek/httpimagesfandangocomrImageRendererredesignstaticimgnoxportraitjpgpcpcpcimagesmasterrepositoryperformerimagespjpg.jpg,ben_afflek
./5-celebrity-faces-dataset/train//ben_afflek/httpwwwhillsindcomstorebenjpg.jpg,ben_afflek
./5-celebrity-faces-dataset/train//ben_afflek/httpwwwallposterscomimagesPostersPFjpg.jpg,ben_afflek
./5-celebrity-faces-dataset/train//ben_afflek/httpssmediacacheakpinimgcomxdfdfadcfeabjpg.jpg,ben_afflek
./5-celebrity-faces-dataset/train//ben_afflek/httpwwwaceshowbizcomimagesphotobenaffleckjpg.jpg,ben_afflek
./5-celebrity-faces-dataset/train//ben_afflek/httpssmediacacheakpinimgcomxdbbdbbbececacdecdcdfjpg.jpg,ben_afflek
